epoch,training_accuracy,training_loss,test_accuracy,test_loss,model
958,0.8564814925193787,0.3199473023414612,0.7652581930160522,0.6347187161445618,Neural Network
959,0.8587962985038757,0.30065929889678955,0.7746478915214539,0.6574238538742065,Neural Network
960,0.875,0.30224868655204773,0.7840375304222107,0.7752090692520142,Neural Network
961,0.8402777910232544,0.34562990069389343,0.7558685541152954,0.7279424667358398,Neural Network
962,0.8333333134651184,0.3604448735713959,0.7605633735656738,0.6001500487327576,Neural Network
963,0.8495370149612427,0.318646103143692,0.7605633735656738,0.6274906396865845,Neural Network
964,0.8449074029922485,0.32319051027297974,0.7417840361595154,0.6055102348327637,Neural Network
965,0.8449074029922485,0.3267807364463806,0.7464788556098938,0.674271285533905,Neural Network
966,0.8171296119689941,0.36283740401268005,0.7605633735656738,0.6503891348838806,Neural Network
967,0.8449074029922485,0.30303463339805603,0.7793427109718323,0.6161839365959167,Neural Network
968,0.8495370149612427,0.2967507839202881,0.7699530720710754,0.6253875494003296,Neural Network
969,0.8449074029922485,0.3042011260986328,0.7887324094772339,0.6053423285484314,Neural Network
970,0.8009259104728699,0.4368206560611725,0.7934272289276123,0.6214353442192078,Neural Network
971,0.7407407164573669,0.4539397954940796,0.7793427109718323,0.6197983026504517,Neural Network
972,0.8587962985038757,0.3153814673423767,0.751173734664917,0.6233445405960083,Neural Network
973,0.8194444179534912,0.374667763710022,0.7746478915214539,0.5626500248908997,Neural Network
974,0.8449074029922485,0.3440438508987427,0.7652581930160522,0.6692717671394348,Neural Network
975,0.7592592835426331,0.4775332808494568,0.7464788556098938,0.5337260961532593,Neural Network
976,0.8009259104728699,0.3910348415374756,0.7793427109718323,0.5046505331993103,Neural Network
977,0.8402777910232544,0.3405773639678955,0.751173734664917,0.5831201672554016,Neural Network
978,0.8541666865348816,0.31029146909713745,0.7558685541152954,0.5756998658180237,Neural Network
979,0.8634259104728699,0.3073766529560089,0.7699530720710754,0.6012169122695923,Neural Network
980,0.8310185074806213,0.3319879472255707,0.7652581930160522,0.5973449349403381,Neural Network
981,0.8402777910232544,0.3141472339630127,0.7605633735656738,0.5961266756057739,Neural Network
982,0.8611111044883728,0.30110684037208557,0.7746478915214539,0.6511006355285645,Neural Network
983,0.8356481194496155,0.3634861409664154,0.7746478915214539,0.6228538155555725,Neural Network
984,0.8379629850387573,0.3341040313243866,0.7746478915214539,0.5570704340934753,Neural Network
985,0.7893518805503845,0.39786073565483093,0.7605633735656738,0.6109949946403503,Neural Network
986,0.8217592835426331,0.3338966965675354,0.7746478915214539,0.5891224145889282,Neural Network
987,0.8518518805503845,0.32187339663505554,0.7699530720710754,0.5853642821311951,Neural Network
988,0.8379629850387573,0.3213668167591095,0.7276995182037354,0.6077654361724854,Neural Network
989,0.8495370149612427,0.2932960093021393,0.7887324094772339,0.5824071168899536,Neural Network
990,0.8726851940155029,0.28852778673171997,0.7699530720710754,0.6494289636611938,Neural Network
991,0.8495370149612427,0.30216526985168457,0.751173734664917,0.6732032895088196,Neural Network
992,0.8287037014961243,0.33748510479927063,0.7605633735656738,0.6498046517372131,Neural Network
993,0.8449074029922485,0.3082268238067627,0.7699530720710754,0.7551191449165344,Neural Network
994,0.8125,0.34214136004447937,0.7699530720710754,0.5959450006484985,Neural Network
995,0.8472222089767456,0.30676308274269104,0.7793427109718323,0.649153470993042,Neural Network
996,0.8287037014961243,0.33871400356292725,0.7605633735656738,0.5824745297431946,Neural Network
997,0.8541666865348816,0.31359246373176575,0.7746478915214539,0.6901040077209473,Neural Network
998,0.8402777910232544,0.3111463487148285,0.751173734664917,0.6616973876953125,Neural Network
999,0.8587962985038757,0.3051340878009796,0.7605633735656738,0.6756381392478943,Neural Network
