date,month,ten_day_mean,ten_day_max,ten_day_min,ten_day_swing
2014-05-03,5,9.972727272727273,23.9,-1.9,25.799999999999997
2014-05-04,5,10.636363636363637,23.9,-1.9,25.799999999999997
2014-05-05,5,10.672727272727274,23.9,-1.9,25.799999999999997
2014-05-06,5,10.509090909090908,23.9,-1.5,25.4
2014-05-07,5,10.618181818181819,23.9,-2.0,25.9
2014-05-08,5,10.818181818181818,23.9,-2.0,25.9
2014-05-10,5,11.191666666666668,24.1,-2.0,26.1
2014-05-11,5,11.216666666666667,24.1,-2.0,26.1
2014-05-12,5,11.433333333333332,24.1,-2.0,26.1
2014-05-13,5,11.608333333333334,24.1,-2.0,26.1
2014-05-14,5,11.674999999999999,24.7,-2.0,26.7
2014-05-15,5,12.016666666666666,25.9,-2.0,27.9
2014-05-16,5,12.383333333333333,25.9,-2.0,27.9
2014-05-17,5,13.016666666666667,25.9,-2.0,27.9
2014-05-18,5,13.766666666666667,25.9,-2.0,27.9
2014-05-19,5,14.491666666666667,25.9,1.3,24.599999999999998
2014-05-20,5,14.808333333333335,25.9,3.2,22.7
2014-05-21,5,15.125,26.5,4.0,22.5
2014-05-22,5,15.333333333333334,28.2,4.0,24.2
2014-05-23,5,15.741666666666665,28.2,4.0,24.2
2014-05-24,5,15.866666666666665,28.2,4.0,24.2
2014-05-25,5,15.633333333333333,28.2,4.0,24.2
2014-05-26,5,15.341666666666667,28.2,4.0,24.2
2014-05-27,5,15.116666666666665,28.2,4.0,24.2
2014-05-28,5,14.866666666666665,28.2,4.0,24.2
2014-05-29,5,15.375,28.2,4.0,24.2
2014-05-30,5,15.841666666666667,28.2,4.1,24.1
2014-05-31,5,16.083333333333332,28.2,4.1,24.1
2014-06-01,6,16.591666666666665,28.2,4.1,24.1
2014-06-02,6,16.466666666666665,28.2,4.1,24.1
2014-06-03,6,15.941666666666668,27.1,4.1,23.0
2014-06-04,6,15.941666666666668,27.1,4.1,23.0
2014-06-05,6,16.25,27.1,4.1,23.0
2014-06-06,6,16.625,27.1,4.1,23.0
2014-06-07,6,16.816666666666666,27.1,4.1,23.0
2014-06-08,6,16.883333333333333,27.1,8.3,18.8
2014-06-09,6,16.849999999999998,27.1,7.0,20.1
2014-06-10,6,16.725,27.1,7.0,20.1
2014-06-11,6,16.608333333333338,26.2,7.0,19.2
2014-06-12,6,16.59166666666667,26.2,7.0,19.2
2014-06-13,6,16.575,26.2,7.0,19.2
2014-06-14,6,16.925000000000004,26.2,7.0,19.2
2014-06-15,6,17.508333333333336,26.9,7.0,19.9
2014-06-16,6,17.791666666666668,28.1,7.0,21.1
2014-06-17,6,18.01666666666667,30.0,7.0,23.0
2014-06-18,6,18.558333333333334,30.1,7.0,23.1
2014-06-19,6,18.71818181818182,30.1,7.0,23.1
2014-06-20,6,18.96,30.1,7.0,23.1
2014-06-21,6,19.55,30.1,8.4,21.700000000000003
2014-06-22,6,19.08,30.1,8.4,21.700000000000003
2014-06-23,6,18.699999999999996,30.1,6.7,23.400000000000002
2014-06-24,6,18.6,30.1,6.7,23.400000000000002
2014-06-25,6,18.490000000000002,30.1,6.7,23.400000000000002
2014-06-26,6,18.46,30.1,6.7,23.400000000000002
2014-06-27,6,18.21,30.1,6.7,23.400000000000002
2014-06-28,6,17.66,30.1,6.7,23.400000000000002
2014-06-29,6,16.94,30.1,6.4,23.700000000000003
2014-07-02,7,16.60833333333333,27.7,6.4,21.299999999999997
2014-07-03,7,16.158333333333335,27.7,6.4,21.299999999999997
2014-07-04,7,16.65,27.7,6.4,21.299999999999997
2014-07-05,7,16.633333333333333,27.7,6.4,21.299999999999997
2014-07-06,7,16.333333333333332,27.7,6.4,21.299999999999997
2014-07-07,7,16.024999999999995,27.7,6.4,21.299999999999997
2014-07-08,7,15.941666666666668,27.7,6.4,21.299999999999997
2014-07-09,7,16.25,27.7,6.4,21.299999999999997
2014-07-10,7,16.85833333333333,27.7,6.4,21.299999999999997
2014-07-11,7,17.541666666666668,29.4,6.4,23.0
2014-07-12,7,17.583333333333332,29.4,6.4,23.0
2014-07-13,7,17.15,29.4,6.4,23.0
2014-07-14,7,17.066666666666666,29.4,6.4,23.0
2014-07-15,7,17.191666666666666,29.4,6.4,23.0
2014-07-16,7,17.374999999999996,29.4,6.4,23.0
2014-07-17,7,17.516666666666666,29.4,6.4,23.0
2014-07-18,7,17.508333333333333,29.4,6.4,23.0
2014-07-19,7,17.424999999999997,29.4,7.4,22.0
2014-07-20,7,17.208333333333332,29.4,7.2,22.2
2014-07-21,7,17.041666666666664,29.4,7.2,22.2
2014-07-22,7,16.816666666666666,29.4,7.2,22.2
2014-07-23,7,16.575,27.2,7.2,20.0
2014-07-24,7,16.61818181818182,27.2,7.2,20.0
2014-07-25,7,16.863636363636363,27.2,7.2,20.0
2014-07-26,7,16.827272727272728,27.2,7.2,20.0
2014-07-27,7,16.83636363636364,27.2,7.2,20.0
2014-07-28,7,16.454545454545453,27.2,7.2,20.0
2014-07-29,7,16.70909090909091,27.2,7.2,20.0
2014-07-30,7,17.19090909090909,28.5,7.2,21.3
2014-07-31,7,17.709090909090914,29.6,7.2,22.400000000000002
2014-08-01,8,18.263636363636365,29.6,7.7,21.900000000000002
2014-08-02,8,17.736363636363635,29.6,7.7,21.900000000000002
2014-08-03,8,17.036363636363635,29.6,7.7,21.900000000000002
2014-08-05,8,16.458333333333332,29.6,7.7,21.900000000000002
2014-08-06,8,16.28333333333334,29.6,7.7,21.900000000000002
2014-08-07,8,16.14166666666667,29.6,7.0,22.6
2014-08-08,8,16.058333333333337,29.6,7.0,22.6
2014-08-09,8,16.225,29.6,7.0,22.6
2014-08-10,8,16.466666666666665,29.6,7.0,22.6
2014-08-11,8,16.575,29.6,7.0,22.6
2014-08-12,8,16.491666666666664,26.0,7.0,19.0
2014-08-13,8,16.374999999999996,26.3,7.0,19.3
2014-08-14,8,16.916666666666668,26.8,7.0,19.8
2014-08-15,8,17.875000000000004,28.0,7.0,21.0
2014-08-16,8,17.89166666666667,28.0,7.0,21.0
2014-08-17,8,17.933333333333334,28.0,7.0,21.0
2014-08-18,8,17.833333333333332,28.0,5.3,22.7
2014-08-19,8,18.145454545454548,28.0,5.3,22.7
2014-08-20,8,18.50909090909091,28.0,5.3,22.7
2014-08-21,8,18.681818181818183,28.0,5.3,22.7
2014-08-22,8,18.318181818181817,28.0,5.3,22.7
2014-08-23,8,18.09090909090909,28.0,5.3,22.7
2014-08-24,8,18.09090909090909,28.1,5.3,22.8
2014-08-25,8,17.939999999999998,28.1,5.3,22.8
2014-08-26,8,17.799999999999997,28.1,5.3,22.8
2014-08-27,8,17.2375,28.1,5.3,22.8
2014-08-28,8,17.485714285714288,28.1,5.3,22.8
2014-08-29,8,18.014285714285712,28.1,5.3,22.8
2014-08-31,8,17.775,28.1,5.3,22.8
2014-09-01,9,16.4125,28.1,4.9,23.200000000000003
2014-09-02,9,14.525000000000002,28.1,0.8,27.3
2014-09-03,9,13.237500000000002,28.1,-0.5,28.6
2014-09-04,9,12.075000000000003,28.1,-0.5,28.6
2014-09-09,9,10.133333333333335,22.7,-0.9,23.599999999999998
2014-09-10,9,9.725,21.2,-0.9,22.099999999999998
2014-09-11,9,8.975,21.0,-0.9,21.9
2014-09-12,9,8.975,19.2,-0.9,20.099999999999998
2014-09-13,9,9.416666666666668,22.4,-0.9,23.299999999999997
2014-09-14,9,10.316666666666668,23.1,-0.9,24.0
2014-09-15,9,11.0,23.1,-0.9,24.0
2014-09-16,9,11.558333333333335,23.7,-0.9,24.599999999999998
2014-09-17,9,12.025,23.7,-0.9,24.599999999999998
2014-09-18,9,12.525,23.7,-0.9,24.599999999999998
2014-09-19,9,13.475,23.7,-0.9,24.599999999999998
2014-09-20,9,14.049999999999999,23.7,4.8,18.9
2014-09-21,9,14.041666666666666,23.7,4.8,18.9
2014-09-22,9,14.391666666666666,23.7,4.8,18.9
2014-09-23,9,14.366666666666667,23.7,2.6,21.099999999999998
2014-09-24,9,13.799999999999999,23.7,1.7,22.0
2014-09-25,9,13.516666666666667,23.7,1.7,22.0
2014-09-26,9,13.241666666666667,23.7,1.7,22.0
2014-09-27,9,12.658333333333333,23.7,1.7,22.0
2014-09-28,9,11.941666666666668,23.4,1.7,21.7
2014-09-29,9,11.166666666666666,23.0,1.2,21.8
2014-09-30,9,10.183333333333334,21.9,-1.9,23.799999999999997
2014-10-01,10,9.208333333333334,21.9,-2.6,24.5
2014-10-02,10,8.858333333333333,21.9,-2.6,24.5
2014-10-03,10,9.333333333333334,22.2,-2.6,24.8
2014-10-04,10,9.216666666666669,22.2,-2.6,24.8
2014-10-05,10,9.700000000000001,22.2,-2.6,24.8
2014-10-06,10,10.200000000000001,22.2,-2.6,24.8
2014-10-07,10,9.858333333333334,22.2,-2.6,24.8
2014-10-08,10,9.041666666666666,22.2,-2.6,24.8
2014-10-09,10,8.833333333333334,22.2,-2.6,24.8
2014-10-10,10,8.591666666666665,22.2,-2.6,24.8
2014-10-11,10,8.658333333333333,22.2,-2.6,24.8
2014-10-12,10,9.072727272727272,22.2,-2.6,24.8
2014-10-13,10,9.045454545454545,22.2,-2.9,25.099999999999998
2014-10-14,10,9.054545454545453,22.2,-2.9,25.099999999999998
2014-10-15,10,8.129999999999999,18.2,-2.9,21.099999999999998
2014-10-16,10,6.880000000000001,16.1,-2.9,19.0
2014-10-17,10,6.6800000000000015,16.6,-2.9,19.5
2014-10-18,10,5.91,16.6,-2.9,19.5
2014-10-19,10,5.43,16.6,-2.9,19.5
2014-10-20,10,5.2700000000000005,16.6,-2.9,19.5
2014-10-21,10,4.630000000000001,16.6,-3.8,20.400000000000002
2014-10-22,10,4.130000000000001,16.6,-6.6,23.200000000000003
2014-10-24,10,4.2727272727272725,16.6,-6.6,23.200000000000003
2014-10-25,10,4.254545454545454,16.6,-6.6,23.200000000000003
2014-10-27,10,3.133333333333333,16.6,-6.6,23.200000000000003
2014-10-28,10,3.109090909090909,16.6,-6.6,23.200000000000003
2014-10-29,10,2.0818181818181816,11.0,-6.6,17.6
2014-10-30,10,1.8272727272727272,11.0,-6.6,17.6
2014-10-31,10,2.4181818181818175,14.7,-6.6,21.299999999999997
2014-11-01,11,2.5909090909090904,14.7,-6.6,21.299999999999997
2014-11-02,11,2.418181818181818,14.7,-6.6,21.299999999999997
2014-11-03,11,1.7545454545454542,14.7,-13.6,28.299999999999997
2014-11-04,11,0.8545454545454547,14.7,-13.6,28.299999999999997
2014-11-05,11,-0.08181818181818157,14.7,-13.6,28.299999999999997
2014-11-06,11,-0.7999999999999999,14.7,-13.6,28.299999999999997
2014-11-07,11,-1.7999999999999998,14.7,-13.6,28.299999999999997
2014-11-09,11,-2.691666666666667,14.7,-13.6,28.299999999999997
2014-11-10,11,-3.733333333333333,14.7,-19.4,34.099999999999994
2014-11-11,11,-4.141666666666667,14.7,-19.4,34.099999999999994
2014-11-12,11,-4.516666666666667,7.3,-19.4,26.7
2014-11-13,11,-4.141666666666667,11.8,-19.4,31.2
2014-11-14,11,-3.8249999999999997,11.8,-19.4,31.2
2014-11-15,11,-3.5500000000000007,11.8,-19.4,31.2
2014-11-16,11,-3.6249999999999996,11.8,-19.4,31.2
2014-11-17,11,-4.166666666666667,11.8,-19.4,31.2
2014-11-18,11,-4.1000000000000005,11.8,-19.4,31.2
2014-11-19,11,-2.983333333333334,11.8,-19.4,31.2
2014-11-20,11,-2.8916666666666675,11.8,-19.4,31.2
2014-11-21,11,-3.1,11.8,-19.4,31.2
2014-11-22,11,-2.2583333333333333,11.8,-16.2,28.0
2014-11-23,11,-2.8416666666666663,11.8,-16.6,28.400000000000002
2014-11-24,11,-3.7083333333333335,11.8,-16.6,28.400000000000002
2014-11-25,11,-4.591666666666668,9.2,-16.6,25.8
2014-11-26,11,-5.45,9.2,-16.6,25.8
2014-11-27,11,-5.466666666666666,9.2,-16.6,25.8
2014-11-28,11,-4.991666666666668,9.2,-16.6,25.8
2014-11-29,11,-4.716666666666667,9.2,-16.6,25.8
2014-11-30,11,-5.216666666666666,9.2,-16.6,25.8
2014-12-01,12,-6.183333333333334,1.9,-16.6,18.5
2014-12-02,12,-5.766666666666667,1.9,-16.6,18.5
2014-12-03,12,-4.875,1.9,-16.6,18.5
2014-12-04,12,-4.716666666666668,1.9,-16.6,18.5
2014-12-05,12,-3.8416666666666672,1.9,-14.8,16.7
2014-12-06,12,-3.4166666666666674,1.9,-14.8,16.7
2014-12-07,12,-3.658333333333333,1.5,-14.8,16.3
2014-12-08,12,-3.7166666666666663,1.5,-14.9,16.4
2014-12-09,12,-4.058333333333333,1.5,-17.3,18.8
2014-12-10,12,-4.318181818181818,1.5,-17.3,18.8
2014-12-11,12,-4.099999999999999,1.5,-17.3,18.8
2014-12-12,12,-3.3,3.3,-17.3,20.6
2014-12-13,12,-2.190909090909091,8.6,-17.3,25.9
2014-12-14,12,-1.6818181818181812,8.6,-17.3,25.9
2014-12-15,12,-1.5090909090909088,8.6,-17.3,25.9
2014-12-16,12,-1.0909090909090902,8.6,-17.3,25.9
2014-12-17,12,-1.2272727272727266,8.6,-17.3,25.9
2014-12-18,12,-1.9272727272727268,8.6,-17.3,25.9
2014-12-19,12,-2.609090909090909,8.6,-18.2,26.799999999999997
2014-12-20,12,-2.7545454545454544,8.6,-18.2,26.799999999999997
2014-12-22,12,-3.0833333333333335,8.6,-18.2,26.799999999999997
2014-12-23,12,-3.4749999999999996,8.6,-18.2,26.799999999999997
2014-12-24,12,-4.241666666666667,8.6,-18.2,26.799999999999997
2014-12-25,12,-6.108333333333334,8.1,-19.8,27.9
2014-12-26,12,-7.449999999999999,7.0,-19.8,26.8
2014-12-27,12,-9.483333333333334,7.0,-33.4,40.4
2014-12-28,12,-11.316666666666668,3.2,-33.4,36.6
2014-12-29,12,-12.216666666666669,-2.9,-33.4,30.5
2014-12-30,12,-12.508333333333333,-2.9,-33.4,30.5
2014-12-31,12,-12.125,-2.9,-33.4,30.5
2015-01-01,1,-12.283333333333333,-2.9,-33.4,30.5
2015-01-02,1,-12.845454545454544,-3.9,-33.4,29.5
2015-01-03,1,-13.15,-3.9,-33.4,29.5
2015-01-04,1,-13.120000000000001,-2.4,-33.4,31.0
2015-01-05,1,-13.622222222222222,-2.4,-33.4,31.0
2015-01-06,1,-13.274999999999999,-2.4,-33.4,31.0
2015-01-07,1,-13.5,-2.4,-33.4,31.0
2015-01-08,1,-11.914285714285713,-1.5,-25.9,24.4
2015-01-09,1,-12.157142857142857,-1.5,-27.9,26.4
2015-01-10,1,-12.942857142857141,-1.5,-27.9,26.4
2015-01-11,1,-13.1,-1.5,-27.9,26.4
2015-01-12,1,-12.714285714285714,-0.9,-27.9,27.0
2015-01-15,1,-12.52222222222222,0.0,-27.9,27.9
2015-01-19,1,-13.341666666666663,0.0,-27.9,27.9
2015-01-20,1,-13.950000000000001,0.0,-30.8,30.8
2015-01-21,1,-13.533333333333333,0.0,-30.8,30.8
2015-01-22,1,-13.708333333333334,0.0,-30.8,30.8
2015-01-23,1,-13.950000000000001,0.0,-30.8,30.8
2015-01-24,1,-14.399999999999999,0.0,-30.8,30.8
2015-01-25,1,-15.5,-4.5,-30.8,26.3
2015-01-26,1,-15.066666666666668,-4.5,-30.8,26.3
2015-01-27,1,-14.508333333333333,-4.5,-30.8,26.3
2015-01-28,1,-14.524999999999999,-4.5,-30.8,26.3
2015-01-29,1,-14.375,-4.5,-30.8,26.3
2015-01-30,1,-14.649999999999999,-3.1,-30.8,27.7
2015-01-31,1,-14.241666666666667,-3.1,-30.8,27.7
2015-02-01,2,-14.033333333333333,-3.1,-26.7,23.599999999999998
2015-02-02,2,-14.675000000000002,-3.1,-30.6,27.5
2015-02-03,2,-14.541666666666666,-3.1,-30.6,27.5
2015-02-04,2,-15.241666666666667,-3.1,-30.6,27.5
2015-02-05,2,-16.39166666666667,-3.1,-35.4,32.3
2015-02-06,2,-16.249999999999996,-3.1,-35.4,32.3
2015-02-07,2,-16.758333333333333,-3.1,-35.4,32.3
2015-02-08,2,-17.76666666666667,-3.1,-35.4,32.3
2015-02-09,2,-18.5,-3.1,-35.4,32.3
2015-02-10,2,-18.46666666666667,-3.1,-35.4,32.3
2015-02-11,2,-18.61666666666667,-4.4,-35.4,31.0
2015-02-12,2,-19.500000000000004,-7.2,-35.4,28.2
2015-02-13,2,-19.575000000000003,-8.2,-35.4,27.2
2015-02-14,2,-19.383333333333336,-8.2,-35.4,27.2
2015-02-15,2,-19.633333333333336,-8.2,-35.4,27.2
2015-02-16,2,-19.433333333333337,-8.2,-35.4,27.2
2015-02-17,2,-18.76666666666667,-6.1,-33.4,27.299999999999997
2015-02-18,2,-18.466666666666665,-4.4,-33.4,29.0
2015-02-19,2,-18.25,-4.4,-33.4,29.0
2015-02-20,2,-17.583333333333332,-3.3,-33.4,30.099999999999998
2015-02-21,2,-16.508333333333333,-3.3,-33.4,30.099999999999998
2015-02-22,2,-17.041666666666668,-3.3,-33.4,30.099999999999998
2015-02-23,2,-17.44166666666667,-3.3,-33.4,30.099999999999998
2015-02-24,2,-16.19166666666667,-1.8,-33.4,31.599999999999998
2015-02-25,2,-15.200000000000003,-1.8,-33.4,31.599999999999998
2015-02-26,2,-13.575000000000003,5.2,-33.4,38.6
2015-02-27,2,-11.625000000000002,7.4,-33.4,40.8
2015-02-28,2,-9.608333333333334,7.4,-31.0,38.4
2015-03-01,3,-8.450000000000001,7.4,-31.0,38.4
2015-03-02,3,-7.3083333333333345,7.4,-31.0,38.4
2015-03-03,3,-6.108333333333334,7.4,-31.0,38.4
2015-03-04,3,-4.9416666666666655,7.4,-31.0,38.4
2015-03-05,3,-3.9166666666666656,8.0,-31.0,39.0
2015-03-06,3,-2.475,8.0,-31.0,39.0
2015-03-07,3,-1.625,8.0,-14.4,22.4
2015-03-08,3,-1.7833333333333332,8.0,-18.2,26.2
2015-03-09,3,-1.3916666666666666,8.0,-18.2,26.2
2015-03-10,3,-1.7,8.0,-18.2,26.2
2015-03-11,3,-2.966666666666667,8.0,-18.2,26.2
2015-03-12,3,-4.133333333333333,8.0,-18.7,26.7
2015-03-13,3,-4.575,8.0,-19.5,27.5
2015-03-14,3,-4.808333333333333,8.0,-19.5,27.5
2015-03-15,3,-4.8,8.0,-19.5,27.5
2015-03-16,3,-5.391666666666667,8.0,-19.5,27.5
2015-03-17,3,-6.425,5.3,-19.5,24.8
2015-03-18,3,-6.658333333333332,5.3,-19.5,24.8
2015-03-19,3,-6.008333333333333,5.3,-19.5,24.8
2015-03-20,3,-5.55,5.3,-19.5,24.8
2015-03-21,3,-5.7749999999999995,5.3,-19.5,24.8
2015-03-22,3,-4.891666666666667,12.7,-19.5,32.2
2015-03-23,3,-3.4666666666666663,12.7,-19.5,32.2
2015-03-24,3,-2.6333333333333324,12.7,-19.5,32.2
2015-03-25,3,-2.108333333333334,12.7,-16.9,29.599999999999998
2015-03-26,3,-2.0500000000000003,12.7,-16.9,29.599999999999998
2015-03-27,3,-1.8083333333333336,12.7,-16.9,29.599999999999998
2015-03-28,3,-1.075,12.7,-16.9,29.599999999999998
2015-03-29,3,0.03333333333333336,12.7,-16.2,28.9
2015-03-30,3,1.025,12.7,-11.0,23.7
2015-03-31,3,1.25,12.7,-11.0,23.7
2015-04-01,4,2.033333333333333,16.4,-11.0,27.4
2015-04-02,4,3.0833333333333335,20.5,-6.5,27.0
2015-04-03,4,3.0416666666666665,20.5,-6.5,27.0
2015-04-04,4,3.091666666666667,20.5,-6.5,27.0
2015-04-05,4,4.1499999999999995,20.5,-6.5,27.0
2015-04-06,4,5.058333333333334,20.5,-5.3,25.8
2015-04-07,4,5.791666666666667,20.5,-4.3,24.8
2015-04-08,4,6.033333333333334,20.5,-4.3,24.8
2015-04-09,4,6.6000000000000005,20.5,-4.3,24.8
2015-04-10,4,6.675,20.5,-4.3,24.8
2015-04-11,4,6.3500000000000005,20.5,-4.3,24.8
2015-04-12,4,6.083333333333333,20.5,-4.3,24.8
2015-04-13,4,5.541666666666667,20.5,-3.8,24.3
2015-04-14,4,4.95,19.6,-6.1,25.700000000000003
2015-04-15,4,4.816666666666667,19.6,-6.1,25.700000000000003
2015-04-16,4,4.9750000000000005,19.6,-6.1,25.700000000000003
2015-04-17,4,4.875000000000001,16.8,-6.1,22.9
2015-04-18,4,5.05,19.4,-6.1,25.5
2015-04-19,4,5.433333333333334,21.3,-6.1,27.4
2015-04-20,4,5.858333333333333,21.3,-6.1,27.4
2015-04-21,4,6.008333333333333,21.3,-6.1,27.4
2015-04-22,4,6.925,25.3,-6.1,31.4
2015-04-23,4,7.354545454545455,25.3,-6.1,31.4
2015-04-24,4,8.509090909090908,25.3,-6.1,31.4
2015-04-25,4,9.654545454545454,25.3,-6.1,31.4
2015-04-26,4,10.681818181818183,25.3,-0.8,26.1
2015-04-27,4,12.127272727272727,30.0,0.2,29.8
2015-04-28,4,13.436363636363637,30.0,0.2,29.8
2015-04-29,4,13.990909090909092,30.0,0.2,29.8
2015-04-30,4,14.445454545454545,30.0,0.2,29.8
2015-05-01,5,14.381818181818183,30.0,0.2,29.8
2015-05-02,5,13.909090909090908,30.0,-0.9,30.9
2015-05-03,5,13.618181818181819,30.0,-2.7,32.7
2015-05-05,5,12.991666666666667,30.0,-2.7,32.7
2015-05-06,5,13.225,30.0,-2.7,32.7
2015-05-07,5,14.049999999999997,30.0,-2.7,32.7
2015-05-08,5,13.725,30.0,-2.7,32.7
2015-05-09,5,12.533333333333333,29.0,-2.7,31.7
2015-05-10,5,11.616666666666667,28.2,-2.7,30.9
2015-05-11,5,10.691666666666665,28.2,-2.7,30.9
2015-05-12,5,10.083333333333334,28.2,-3.5,31.7
2015-05-13,5,10.374999999999998,28.2,-3.5,31.7
2015-05-14,5,11.174999999999997,28.2,-3.5,31.7
2015-05-15,5,12.449999999999998,29.2,-3.5,32.7
2015-05-16,5,13.166666666666666,29.2,-3.5,32.7
2015-05-17,5,13.674999999999999,29.2,-3.5,32.7
2015-05-18,5,14.066666666666668,29.2,-3.5,32.7
2015-05-19,5,13.466666666666667,29.2,-3.5,32.7
2015-05-20,5,13.25,29.2,-3.5,32.7
2015-05-21,5,13.658333333333333,29.2,-3.5,32.7
2015-05-22,5,13.85,29.2,-3.5,32.7
2015-05-23,5,14.649999999999999,29.2,-3.5,32.7
2015-05-24,5,15.266666666666666,29.2,1.5,27.7
2015-05-25,5,15.433333333333332,29.2,1.5,27.7
2015-05-26,5,15.150000000000004,29.2,1.5,27.7
2015-05-27,5,14.425000000000002,26.9,1.5,25.4
2015-05-28,5,14.149999999999999,26.6,1.5,25.1
2015-05-29,5,14.108333333333333,26.6,1.5,25.1
2015-05-30,5,13.775,25.5,1.5,24.0
2015-05-31,5,13.816666666666668,25.5,1.5,24.0
2015-06-01,6,14.375000000000002,25.5,1.5,24.0
2015-06-02,6,15.033333333333333,25.5,3.5,22.0
2015-06-03,6,15.425000000000002,25.5,3.8,21.7
2015-06-04,6,16.0,25.5,3.8,21.7
2015-06-05,6,16.158333333333335,25.7,3.8,21.9
2015-06-06,6,16.083333333333332,25.7,3.8,21.9
2015-06-07,6,16.474999999999998,25.9,3.8,22.099999999999998
2015-06-08,6,16.458333333333332,25.9,6.6,19.299999999999997
2015-06-09,6,16.374999999999996,25.9,5.9,20.0
2015-06-10,6,16.525,25.9,5.9,20.0
2015-06-11,6,16.791666666666668,25.9,5.9,20.0
2015-06-12,6,16.900000000000002,25.9,5.9,20.0
2015-06-13,6,17.108333333333334,25.9,5.9,20.0
2015-06-14,6,16.666666666666664,25.9,5.9,20.0
2015-06-15,6,16.575,25.9,5.9,20.0
2015-06-16,6,16.091666666666665,25.9,5.9,20.0
2015-06-17,6,15.758333333333335,25.9,5.9,20.0
2015-06-18,6,16.050000000000004,25.9,5.9,20.0
2015-06-19,6,15.966666666666669,25.6,5.9,19.700000000000003
2015-06-20,6,16.099999999999998,25.6,5.9,19.700000000000003
2015-06-21,6,15.950000000000001,25.6,6.1,19.5
2015-06-22,6,15.625,25.6,4.8,20.8
2015-06-23,6,15.491666666666667,24.9,4.8,20.099999999999998
2015-06-24,6,15.591666666666667,26.0,4.8,21.2
2015-06-25,6,15.933333333333332,29.1,4.8,24.3
2015-06-26,6,16.3,29.1,4.8,24.3
2015-06-27,6,16.258333333333333,29.1,4.8,24.3
2015-06-28,6,16.475,29.1,4.8,24.3
2015-06-29,6,16.808333333333334,29.1,4.8,24.3
2015-06-30,6,16.858333333333334,29.1,4.8,24.3
2015-07-01,7,17.1,29.1,4.8,24.3
2015-07-02,7,17.566666666666666,29.1,4.8,24.3
2015-07-03,7,17.974999999999998,29.1,4.8,24.3
2015-07-04,7,18.05,29.1,7.6,21.5
2015-07-05,7,18.008333333333333,29.1,7.5,21.6
2015-07-06,7,17.750000000000004,29.1,7.5,21.6
2015-07-07,7,17.941666666666666,28.9,7.5,21.4
2015-07-08,7,18.283333333333335,28.9,7.5,21.4
2015-07-09,7,18.616666666666667,28.9,7.5,21.4
2015-07-10,7,18.758333333333333,28.9,7.5,21.4
2015-07-11,7,18.775,28.9,7.5,21.4
2015-07-12,7,18.633333333333336,28.9,7.5,21.4
2015-07-13,7,18.466666666666665,28.9,7.5,21.4
2015-07-14,7,18.55,28.4,7.5,20.9
2015-07-15,7,18.766666666666666,29.1,7.5,21.6
2015-07-16,7,19.366666666666667,29.7,7.5,22.2
2015-07-17,7,19.925,30.8,8.6,22.200000000000003
2015-07-18,7,20.666666666666664,32.2,8.6,23.6
2015-07-19,7,20.53333333333333,32.2,8.6,23.6
2015-07-20,7,20.383333333333333,32.2,8.6,23.6
2015-07-21,7,20.224999999999998,32.2,8.6,23.6
2015-07-22,7,20.225,32.2,8.6,23.6
2015-07-23,7,20.34166666666667,32.2,8.6,23.6
2015-07-24,7,20.383333333333336,32.2,8.6,23.6
2015-07-25,7,20.36666666666667,32.2,9.8,22.400000000000002
2015-07-26,7,19.900000000000002,32.2,9.7,22.500000000000004
2015-07-27,7,19.55,32.2,9.7,22.500000000000004
2015-07-28,7,19.158333333333335,32.2,9.7,22.500000000000004
2015-07-29,7,18.741666666666667,32.2,9.4,22.800000000000004
2015-07-30,7,18.233333333333334,28.4,9.4,19.0
2015-07-31,7,18.041666666666668,28.4,9.4,19.0
2015-08-01,8,17.699999999999996,28.4,9.4,19.0
2015-08-02,8,17.674999999999997,28.4,8.6,19.799999999999997
2015-08-03,8,17.691666666666666,26.5,8.6,17.9
2015-08-04,8,17.90833333333333,28.1,8.6,19.5
2015-08-05,8,18.241666666666667,29.8,8.6,21.200000000000003
2015-08-06,8,18.758333333333336,30.7,8.6,22.1
2015-08-07,8,19.308333333333334,30.7,8.6,22.1
2015-08-08,8,19.875000000000004,30.7,8.6,22.1
2015-08-09,8,20.09166666666667,30.7,8.6,22.1
2015-08-10,8,19.825000000000003,30.7,8.6,22.1
2015-08-11,8,19.708333333333336,30.7,7.6,23.1
2015-08-12,8,19.583333333333332,30.7,7.6,23.1
2015-08-13,8,19.758333333333336,30.7,7.6,23.1
2015-08-14,8,19.51666666666667,30.7,7.6,23.1
2015-08-15,8,19.216666666666665,30.7,7.6,23.1
2015-08-16,8,18.566666666666666,30.7,7.6,23.1
2015-08-17,8,18.116666666666667,30.7,7.6,23.1
2015-08-18,8,17.400000000000002,29.1,7.6,21.5
2015-08-19,8,17.1,29.1,7.6,21.5
2015-08-20,8,16.75,25.2,7.6,17.6
2015-08-21,8,16.841666666666665,26.7,7.6,19.1
2015-08-22,8,17.491666666666667,29.2,7.6,21.6
2015-08-23,8,18.116666666666667,29.2,10.0,19.2
2015-08-24,8,18.525000000000002,29.2,10.0,19.2
2015-08-25,8,18.841666666666665,29.7,10.0,19.7
2015-08-26,8,19.533333333333335,29.7,10.0,19.7
